X,Y,X,time,event,value,hdop,heading,m.s,collar_ID,collar,date,hms,month,day,lon,lat,chuck,hour
331308.652303676,6165543.42159802,3789,2019-05-20 17:43:58,InclusionBorder_m,-53.52,0.9,351.95,0.4,ac138,ac138,2019-05-20,17:43:58,5,20,331308.652303676,6165543.42159802,2,17
331309.107270952,6165543.61474536,3790,2019-05-20 17:43:58,InclusionBorder_m,-53.8,0.9,355.17,0.33,ac138,ac138,2019-05-20,17:43:58,5,20,331309.107270952,6165543.61474536,2,17
331309.416176563,6165543.43554957,3791,2019-05-20 17:43:59,InclusionBorder_m,-54.16,0.9,313.39,0.47,ac138,ac138,2019-05-20,17:43:59,5,20,331309.416176563,6165543.43554957,2,17
331309.72179905,6165543.44113151,3792,2019-05-20 17:43:59,InclusionBorder_m,-54.41,0.9,280.48,0.2,ac138,ac138,2019-05-20,17:43:59,5,20,331309.72179905,6165543.44113151,2,17
331310.023955099,6165543.63148783,3793,2019-05-20 17:44:00,InclusionBorder_m,-54.56,0.9,347.42,0.2,ac138,ac138,2019-05-20,17:44:00,5,20,331310.023955099,6165543.63148783,2,17
331310.170012756,6165544.00405275,3794,2019-05-20 17:44:00,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:00,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3795,2019-05-20 17:44:01,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:01,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3796,2019-05-20 17:44:02,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:02,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3797,2019-05-20 17:44:03,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:03,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3798,2019-05-20 17:44:04,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:04,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3799,2019-05-20 17:44:05,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:05,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3800,2019-05-20 17:44:05,InclusionBorder_m,-54.49,0.9,349.12,0,ac138,ac138,2019-05-20,17:44:05,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3801,2019-05-20 17:44:06,InclusionBorder_m,-54.49,0.9,349.12,0.2,ac138,ac138,2019-05-20,17:44:06,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3802,2019-05-20 17:44:07,InclusionBorder_m,-54.49,0.9,134.17,0.53,ac138,ac138,2019-05-20,17:44:07,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3803,2019-05-20 17:44:07,InclusionBorder_m,-54.49,0.9,123.38,0.51,ac138,ac138,2019-05-20,17:44:07,5,20,331310.170012756,6165544.00405275,2,17
331310.170012756,6165544.00405275,3804,2019-05-20 17:44:08,InclusionBorder_m,-54.49,0.9,157.59,0.43,ac138,ac138,2019-05-20,17:44:08,5,20,331310.170012756,6165544.00405275,2,17
331315.574700133,6165540.95919069,3805,2019-05-20 17:44:29,InclusionBorder_m,-60.69,1.1,293.9,0.17,ac138,ac138,2019-05-20,17:44:29,5,20,331315.574700133,6165540.95919069,2,17
331316.033042062,6165540.96756162,3806,2019-05-20 17:44:29,InclusionBorder_m,-61.07,1.1,278.27,0.35,ac138,ac138,2019-05-20,17:44:29,5,20,331316.033042062,6165540.96756162,2,17
331316.185853264,6165540.97035249,3807,2019-05-20 17:44:30,InclusionBorder_m,-61.2,1.1,253.25,0.46,ac138,ac138,2019-05-20,17:44:30,5,20,331316.185853264,6165540.97035249,2,17
331316.033042062,6165540.96756162,3808,2019-05-20 17:44:30,InclusionBorder_m,-61.07,1.1,312.53,0.44,ac138,ac138,2019-05-20,17:44:30,5,20,331316.033042062,6165540.96756162,2,17
331315.876854179,6165541.14965773,3809,2019-05-20 17:44:31,InclusionBorder_m,-60.84,1.1,309.32,0.55,ac138,ac138,2019-05-20,17:44:31,5,20,331315.876854179,6165541.14965773,2,17
331315.564572091,6165541.51374071,3810,2019-05-20 17:44:31,InclusionBorder_m,-60.38,1.1,308.22,0.56,ac138,ac138,2019-05-20,17:44:31,5,20,331315.564572091,6165541.51374071,2,17
331315.259041344,6165541.50816063,3811,2019-05-20 17:44:32,InclusionBorder_m,-60.13,1.1,303.96,0.2,ac138,ac138,2019-05-20,17:44:32,5,20,331315.259041344,6165541.50816063,2,17
331315.106230132,6165541.50536975,3812,2019-05-20 17:44:32,InclusionBorder_m,-60,1.1,304.06,0.2,ac138,ac138,2019-05-20,17:44:32,5,20,331315.106230132,6165541.50536975,2,17
331314.79732268,6165541.68467664,3813,2019-05-20 17:44:33,InclusionBorder_m,-59.64,1.1,272.26,0.2,ac138,ac138,2019-05-20,17:44:33,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3814,2019-05-20 17:44:34,InclusionBorder_m,-59.64,1.1,272.26,0.2,ac138,ac138,2019-05-20,17:44:34,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3815,2019-05-20 17:44:35,InclusionBorder_m,-59.64,1.1,272.26,0.2,ac138,ac138,2019-05-20,17:44:35,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3816,2019-05-20 17:44:35,InclusionBorder_m,-59.64,0.9,272.26,0.2,ac138,ac138,2019-05-20,17:44:35,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3817,2019-05-20 17:44:36,InclusionBorder_m,-59.64,0.9,272.26,0.2,ac138,ac138,2019-05-20,17:44:36,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3818,2019-05-20 17:44:37,InclusionBorder_m,-59.64,0.9,272.26,0.2,ac138,ac138,2019-05-20,17:44:37,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3819,2019-05-20 17:44:38,InclusionBorder_m,-59.64,0.9,272.26,0.2,ac138,ac138,2019-05-20,17:44:38,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3820,2019-05-20 17:44:38,InclusionBorder_m,-59.64,1,272.26,0.2,ac138,ac138,2019-05-20,17:44:38,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3821,2019-05-20 17:44:39,InclusionBorder_m,-59.64,1,272.26,0.2,ac138,ac138,2019-05-20,17:44:39,5,20,331314.79732268,6165541.68467664,2,17
331314.79732268,6165541.68467664,3822,2019-05-20 17:44:40,InclusionBorder_m,-59.64,1,272.26,0.2,ac138,ac138,2019-05-20,17:44:40,5,20,331314.79732268,6165541.68467664,2,17
331314.871596027,6165537.61793955,3823,2019-05-20 17:45:00,InclusionBorder_m,-61.9,1.1,283.04,0.15,ac138,ac138,2019-05-20,17:45:00,5,20,331314.871596027,6165537.61793955,2,17
331314.715408174,6165537.80003564,3824,2019-05-20 17:45:01,InclusionBorder_m,-61.67,1.1,256.59,0.16,ac138,ac138,2019-05-20,17:45:01,5,20,331314.715408174,6165537.80003564,2,17
331314.86821932,6165537.80282653,3825,2019-05-20 17:45:01,InclusionBorder_m,-61.79,0.9,334.28,0.2,ac138,ac138,2019-05-20,17:45:01,5,20,331314.86821932,6165537.80282653,2,17
331315.0209388,6165537.80561574,3826,2019-05-20 17:45:02,InclusionBorder_m,-61.92,0.9,320.32,0.2,ac138,ac138,2019-05-20,17:45:02,5,20,331315.0209388,6165537.80561574,2,17
331315.177126646,6165537.62351965,3827,2019-05-20 17:45:02,InclusionBorder_m,-62.15,0.9,309.44,0.2,ac138,ac138,2019-05-20,17:45:02,5,20,331315.177126646,6165537.62351965,2,17
331315.177126646,6165537.62351965,3828,2019-05-20 17:45:03,InclusionBorder_m,-62.15,0.9,309.44,0.2,ac138,ac138,2019-05-20,17:45:03,5,20,331315.177126646,6165537.62351965,2,17
331315.177126646,6165537.62351965,3829,2019-05-20 17:45:04,InclusionBorder_m,-62.15,0.9,309.44,0.2,ac138,ac138,2019-05-20,17:45:04,5,20,331315.177126646,6165537.62351965,2,17
331315.177126646,6165537.62351965,3830,2019-05-20 17:45:05,InclusionBorder_m,-62.15,0.9,309.44,0.2,ac138,ac138,2019-05-20,17:45:05,5,20,331315.177126646,6165537.62351965,2,17
331315.655724516,6165536.52279057,3831,2019-05-20 17:45:05,InclusionBorder_m,-63.15,0.9,174.49,0.74,ac138,ac138,2019-05-20,17:45:05,5,20,331315.655724516,6165536.52279057,2,17
331315.66585257,6165535.96824055,3832,2019-05-20 17:45:06,InclusionBorder_m,-63.46,1,176.31,0.74,ac138,ac138,2019-05-20,17:45:06,5,20,331315.66585257,6165535.96824055,2,17
331315.675980624,6165535.41369054,3833,2019-05-20 17:45:06,InclusionBorder_m,-63.76,0.9,206.77,0.92,ac138,ac138,2019-05-20,17:45:06,5,20,331315.675980624,6165535.41369054,2,17
331315.533297584,6165534.85634964,3834,2019-05-20 17:45:07,InclusionBorder_m,-63.94,0.9,205.53,0.95,ac138,ac138,2019-05-20,17:45:07,5,20,331315.533297584,6165534.85634964,2,17
331315.390706229,6165534.29901042,3835,2019-05-20 17:45:07,InclusionBorder_m,-64.12,0.9,197.91,0,ac138,ac138,2019-05-20,17:45:07,5,20,331315.390706229,6165534.29901042,2,17
331315.397457605,6165533.92934738,3836,2019-05-20 17:45:08,InclusionBorder_m,-64.33,0.9,226.5,0.65,ac138,ac138,2019-05-20,17:45:08,5,20,331315.397457605,6165533.92934738,2,17
331315.098586827,6165533.55410257,3837,2019-05-20 17:45:08,InclusionBorder_m,-64.28,0.9,214.08,0.66,ac138,ac138,2019-05-20,17:45:08,5,20,331315.098586827,6165533.55410257,2,17
331314.796433056,6165533.36363549,3838,2019-05-20 17:45:09,InclusionBorder_m,-64.13,0.9,209.56,0.2,ac138,ac138,2019-05-20,17:45:09,5,20,331314.796433056,6165533.36363549,2,17
331314.643621981,6165533.3608446,3839,2019-05-20 17:45:09,InclusionBorder_m,-64,0.9,214.17,0.2,ac138,ac138,2019-05-20,17:45:09,5,20,331314.643621981,6165533.3608446,2,17
331314.490902574,6165533.35805538,3840,2019-05-20 17:45:10,InclusionBorder_m,-63.87,0.9,213.33,0.2,ac138,ac138,2019-05-20,17:45:10,5,20,331314.490902574,6165533.35805538,2,17
331314.490902574,6165533.35805538,3841,2019-05-20 17:45:11,InclusionBorder_m,-63.87,0.9,213.33,0.2,ac138,ac138,2019-05-20,17:45:11,5,20,331314.490902574,6165533.35805538,2,17
331314.490902574,6165533.35805538,3842,2019-05-20 17:45:11,InclusionBorder_m,-63.87,0.9,213.33,0,ac138,ac138,2019-05-20,17:45:11,5,20,331314.490902574,6165533.35805538,2,17
331318.218402497,6165530.09772264,3843,2019-05-20 17:45:21,InclusionBorder_m,-68.77,0.9,123.89,0.2,ac138,ac138,2019-05-20,17:45:21,5,20,331318.218402497,6165530.09772264,2,17
331318.367745199,6165530.28539878,3844,2019-05-20 17:45:22,InclusionBorder_m,-68.8,0.9,12.73,0.36,ac138,ac138,2019-05-20,17:45:22,5,20,331318.367745199,6165530.28539878,2,17
331318.211651225,6165530.46738568,3845,2019-05-20 17:45:22,InclusionBorder_m,-68.57,0.9,335.65,0.2,ac138,ac138,2019-05-20,17:45:22,5,20,331318.211651225,6165530.46738568,2,17
331317.902652524,6165530.64669098,3846,2019-05-20 17:45:23,InclusionBorder_m,-68.21,0.9,50.69,0.2,ac138,ac138,2019-05-20,17:45:23,5,20,331317.902652524,6165530.64669098,2,17
331317.746556506,6165530.82878879,3847,2019-05-20 17:45:23,InclusionBorder_m,-67.98,0.9,156.32,0.2,ac138,ac138,2019-05-20,17:45:23,5,20,331317.746556506,6165530.82878879,2,17
331317.593745476,6165530.82599795,3848,2019-05-20 17:45:24,InclusionBorder_m,-67.85,0.9,151.11,0.2,ac138,ac138,2019-05-20,17:45:24,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3849,2019-05-20 17:45:25,InclusionBorder_m,-67.85,0.9,151.11,0.2,ac138,ac138,2019-05-20,17:45:25,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3850,2019-05-20 17:45:26,InclusionBorder_m,-67.85,0.9,151.11,0,ac138,ac138,2019-05-20,17:45:26,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3851,2019-05-20 17:45:26,InclusionBorder_m,-67.85,0.9,151.11,0.2,ac138,ac138,2019-05-20,17:45:26,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3852,2019-05-20 17:45:27,InclusionBorder_m,-67.85,0.9,151.11,0.2,ac138,ac138,2019-05-20,17:45:27,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3853,2019-05-20 17:45:28,InclusionBorder_m,-67.85,0.9,151.11,0.2,ac138,ac138,2019-05-20,17:45:28,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3854,2019-05-20 17:45:29,InclusionBorder_m,-67.85,0.9,151.11,0.2,ac138,ac138,2019-05-20,17:45:29,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3855,2019-05-20 17:45:29,InclusionBorder_m,-67.85,0.9,291.84,0.54,ac138,ac138,2019-05-20,17:45:29,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3856,2019-05-20 17:45:30,InclusionBorder_m,-67.85,0.9,289.49,0.2,ac138,ac138,2019-05-20,17:45:30,5,20,331317.593745476,6165530.82599795,2,17
331317.593745476,6165530.82599795,3857,2019-05-20 17:45:30,InclusionBorder_m,-67.85,0.9,247.22,0.2,ac138,ac138,2019-05-20,17:45:30,5,20,331317.593745476,6165530.82599795,2,17
331313.424785132,6165533.15363543,3858,2019-05-20 17:45:32,InclusionBorder_m,-63.08,0.9,184.72,0.2,ac138,ac138,2019-05-20,17:45:32,5,20,331313.424785132,6165533.15363543,2,17
331313.424785132,6165533.15363543,3859,2019-05-20 17:45:32,InclusionBorder_m,-63.08,1,184.72,0.2,ac138,ac138,2019-05-20,17:45:32,5,20,331313.424785132,6165533.15363543,2,17
331313.424785132,6165533.15363543,3860,2019-05-20 17:45:33,InclusionBorder_m,-63.08,1,184.72,0.2,ac138,ac138,2019-05-20,17:45:33,5,20,331313.424785132,6165533.15363543,2,17
331311.285888469,6165533.11457077,3861,2019-05-20 17:45:56,InclusionBorder_m,-61.3,0.9,327.68,0.37,ac138,ac138,2019-05-20,17:45:56,5,20,331311.285888469,6165533.11457077,2,17
331311.289263228,6165532.9297947,3862,2019-05-20 17:45:57,InclusionBorder_m,-61.4,0.9,169.23,0.22,ac138,ac138,2019-05-20,17:45:57,5,20,331311.289263228,6165532.9297947,2,17
331311.445359411,6165532.74769699,3863,2019-05-20 17:45:57,InclusionBorder_m,-61.63,0.9,184.77,0,ac138,ac138,2019-05-20,17:45:57,5,20,331311.445359411,6165532.74769699,2,17
331311.445359411,6165532.74769699,3864,2019-05-20 17:45:58,InclusionBorder_m,-61.63,0.9,316.75,0,ac138,ac138,2019-05-20,17:45:58,5,20,331311.445359411,6165532.74769699,2,17
331311.448736193,6165532.56281001,3865,2019-05-20 17:45:58,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:45:58,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3866,2019-05-20 17:45:59,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:45:59,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3867,2019-05-20 17:46:00,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:00,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3868,2019-05-20 17:46:01,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:01,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3869,2019-05-20 17:46:02,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:02,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3870,2019-05-20 17:46:03,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:03,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3871,2019-05-20 17:46:04,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:04,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3872,2019-05-20 17:46:04,InclusionBorder_m,-61.73,0.9,260.2,0,ac138,ac138,2019-05-20,17:46:04,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3873,2019-05-20 17:46:05,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:05,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3874,2019-05-20 17:46:06,InclusionBorder_m,-61.73,0.9,260.2,0,ac138,ac138,2019-05-20,17:46:06,5,20,331311.448736193,6165532.56281001,2,17
331311.448736193,6165532.56281001,3875,2019-05-20 17:46:06,InclusionBorder_m,-61.73,0.9,260.2,0.2,ac138,ac138,2019-05-20,17:46:06,5,20,331311.448736193,6165532.56281001,2,17
331310.69836735,6165531.80953251,3876,2019-05-20 17:46:07,InclusionBorder_m,-61.5,0.9,142.94,0.78,ac138,ac138,2019-05-20,17:46:07,5,20,331310.69836735,6165531.80953251,2,17
331310.857931988,6165531.44254951,3877,2019-05-20 17:46:07,InclusionBorder_m,-61.84,0.9,157.03,0.48,ac138,ac138,2019-05-20,17:46:07,5,20,331310.857931988,6165531.44254951,2,17
331316.106422376,6165528.5798943,3878,2019-05-20 17:46:30,InclusionBorder_m,-67.81,1,292.78,1.55,ac138,ac138,2019-05-20,17:46:30,5,20,331316.106422376,6165528.5798943,2,17
331315.94020032,6165529.31643119,3879,2019-05-20 17:46:31,InclusionBorder_m,-67.27,0.9,325.92,1.17,ac138,ac138,2019-05-20,17:46:31,5,20,331315.94020032,6165529.31643119,2,17
331315.780635916,6165529.68341427,3880,2019-05-20 17:46:31,InclusionBorder_m,-66.94,0.9,333.05,0.8,ac138,ac138,2019-05-20,17:46:31,5,20,331315.780635916,6165529.68341427,2,17
331315.47510556,6165529.67783419,3881,2019-05-20 17:46:32,InclusionBorder_m,-66.68,0.9,312.72,0.64,ac138,ac138,2019-05-20,17:46:32,5,20,331315.47510556,6165529.67783419,2,17
331315.631201607,6165529.49573642,3882,2019-05-20 17:46:32,InclusionBorder_m,-66.91,0.9,307.37,0.47,ac138,ac138,2019-05-20,17:46:32,5,20,331315.631201607,6165529.49573642,2,17
331315.32904796,6165529.30526935,3883,2019-05-20 17:46:33,InclusionBorder_m,-66.76,0.9,298.21,0.2,ac138,ac138,2019-05-20,17:46:33,5,20,331315.32904796,6165529.30526935,2,17
331315.182988351,6165528.93281542,3884,2019-05-20 17:46:33,InclusionBorder_m,-66.84,0.9,270.82,0.2,ac138,ac138,2019-05-20,17:46:33,5,20,331315.182988351,6165528.93281542,2,17
331314.880834737,6165528.74234834,3885,2019-05-20 17:46:34,InclusionBorder_m,-66.69,0.9,291.44,0.45,ac138,ac138,2019-05-20,17:46:34,5,20,331314.880834737,6165528.74234834,2,17
331315.037020421,6165528.56036316,3886,2019-05-20 17:46:34,InclusionBorder_m,-66.92,0.9,300.3,0.2,ac138,ac138,2019-05-20,17:46:34,5,20,331315.037020421,6165528.56036316,2,17
331314.887586146,6165528.37268529,3887,2019-05-20 17:46:35,InclusionBorder_m,-66.89,0.9,189.24,0.2,ac138,ac138,2019-05-20,17:46:35,5,20,331314.887586146,6165528.37268529,2,17
331314.890962863,6165528.18779832,3888,2019-05-20 17:46:35,InclusionBorder_m,-66.99,0.9,92.88,0.2,ac138,ac138,2019-05-20,17:46:35,5,20,331314.890962863,6165528.18779832,2,17
331314.890962863,6165528.18779832,3889,2019-05-20 17:46:36,InclusionBorder_m,-66.99,0.9,92.88,0.2,ac138,ac138,2019-05-20,17:46:36,5,20,331314.890962863,6165528.18779832,2,17
331314.890962863,6165528.18779832,3890,2019-05-20 17:46:36,InclusionBorder_m,-66.99,0.9,92.88,0,ac138,ac138,2019-05-20,17:46:36,5,20,331314.890962863,6165528.18779832,2,17
331314.890962863,6165528.18779832,3891,2019-05-20 17:46:37,InclusionBorder_m,-66.99,0.9,92.88,0.2,ac138,ac138,2019-05-20,17:46:37,5,20,331314.890962863,6165528.18779832,2,17
331314.890962863,6165528.18779832,3892,2019-05-20 17:46:38,InclusionBorder_m,-66.99,0.9,92.88,0.2,ac138,ac138,2019-05-20,17:46:38,5,20,331314.890962863,6165528.18779832,2,17
331314.928098664,6165526.1544852,3893,2019-05-20 17:46:38,InclusionBorder_m,-68.12,0.9,132.03,0.77,ac138,ac138,2019-05-20,17:46:38,5,20,331314.928098664,6165526.1544852,2,17
331315.09103774,6165525.60272606,3894,2019-05-20 17:46:39,InclusionBorder_m,-68.56,0.9,146.03,0.76,ac138,ac138,2019-05-20,17:46:39,5,20,331315.09103774,6165525.60272606,2,17
331315.094414457,6165525.41783908,3895,2019-05-20 17:46:39,InclusionBorder_m,-68.66,0.9,149.59,0.2,ac138,ac138,2019-05-20,17:46:39,5,20,331315.094414457,6165525.41783908,2,17
331315.25050842,6165525.23585223,3896,2019-05-20 17:46:40,InclusionBorder_m,-68.89,0.9,126.8,0.2,ac138,ac138,2019-05-20,17:46:40,5,20,331315.25050842,6165525.23585223,2,17
331315.104542582,6165524.86328906,3897,2019-05-20 17:46:40,InclusionBorder_m,-68.97,0.9,154.61,0.2,ac138,ac138,2019-05-20,17:46:40,5,20,331315.104542582,6165524.86328906,2,17
331315.111293991,6165524.49362601,3898,2019-05-20 17:46:41,InclusionBorder_m,-69.17,0.9,148.71,0.58,ac138,ac138,2019-05-20,17:46:41,5,20,331315.111293991,6165524.49362601,2,17
331315.267389965,6165524.31152824,3899,2019-05-20 17:46:41,InclusionBorder_m,-69.4,0.9,161.2,0.2,ac138,ac138,2019-05-20,17:46:41,5,20,331315.267389965,6165524.31152824,2,17
331321.931500415,6165519.25578441,3900,2019-05-20 17:47:04,InclusionBorder_m,-77.75,1.2,276.09,0.51,ac138,ac138,2019-05-20,17:47:04,5,20,331321.931500415,6165519.25578441,2,17
331321.782066169,6165519.06810664,3901,2019-05-20 17:47:05,InclusionBorder_m,-77.73,1.2,255.7,0.4,ac138,ac138,2019-05-20,17:47:05,5,20,331321.782066169,6165519.06810664,2,17
331321.476536172,6165519.06252675,3902,2019-05-20 17:47:05,InclusionBorder_m,-77.47,1.2,281.07,0.2,ac138,ac138,2019-05-20,17:47:05,5,20,331321.476536172,6165519.06252675,2,17
331321.320348739,6165519.24462293,3903,2019-05-20 17:47:06,InclusionBorder_m,-77.24,1,295.75,0.2,ac138,ac138,2019-05-20,17:47:06,5,20,331321.320348739,6165519.24462293,2,17
331321.014818735,6165519.23904302,3904,2019-05-20 17:47:06,InclusionBorder_m,-76.99,1,322.42,0.2,ac138,ac138,2019-05-20,17:47:06,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3905,2019-05-20 17:47:07,InclusionBorder_m,-76.99,1,322.42,0.2,ac138,ac138,2019-05-20,17:47:07,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3906,2019-05-20 17:47:08,InclusionBorder_m,-76.99,1,322.42,0.2,ac138,ac138,2019-05-20,17:47:08,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3907,2019-05-20 17:47:09,InclusionBorder_m,-76.99,1,322.42,0.2,ac138,ac138,2019-05-20,17:47:09,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3908,2019-05-20 17:47:09,InclusionBorder_m,-76.99,1,322.42,0,ac138,ac138,2019-05-20,17:47:09,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3909,2019-05-20 17:47:10,InclusionBorder_m,-76.99,1,322.42,0.2,ac138,ac138,2019-05-20,17:47:10,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3910,2019-05-20 17:47:11,InclusionBorder_m,-76.99,1,322.42,0.2,ac138,ac138,2019-05-20,17:47:11,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3911,2019-05-20 17:47:12,InclusionBorder_m,-76.99,1,129.1,0.45,ac138,ac138,2019-05-20,17:47:12,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3912,2019-05-20 17:47:12,InclusionBorder_m,-76.99,1,187.28,0,ac138,ac138,2019-05-20,17:47:12,5,20,331321.014818735,6165519.23904302,2,17
331321.014818735,6165519.23904302,3913,2019-05-20 17:47:13,InclusionBorder_m,-76.99,1,179.33,0.2,ac138,ac138,2019-05-20,17:47:13,5,20,331321.014818735,6165519.23904302,2,17
331319.846623014,6165516.25908448,3914,2019-05-20 17:47:14,InclusionBorder_m,-77.61,1.1,148.87,0.2,ac138,ac138,2019-05-20,17:47:14,5,20,331319.846623014,6165516.25908448,2,17
331319.846623014,6165516.25908448,3915,2019-05-20 17:47:15,InclusionBorder_m,-77.61,1.1,148.87,0.2,ac138,ac138,2019-05-20,17:47:15,5,20,331319.846623014,6165516.25908448,2,17
331334.617265955,6165502.47550981,3916,2019-05-20 17:47:41,InclusionBorder_m,-97.5,1,218.56,0.2,ac138,ac138,2019-05-20,17:47:41,5,20,331334.617265955,6165502.47550981,2,17
331334.162300308,6165502.28236366,3917,2019-05-20 17:47:42,InclusionBorder_m,-97.22,0.9,270.44,0.44,ac138,ac138,2019-05-20,17:47:42,5,20,331334.162300308,6165502.28236366,2,17
331333.707336705,6165502.08910657,3918,2019-05-20 17:47:42,InclusionBorder_m,-96.94,0.9,277.87,0.52,ac138,ac138,2019-05-20,17:47:42,5,20,331333.707336705,6165502.08910657,2,17
331333.405183662,6165501.89864007,3919,2019-05-20 17:47:43,InclusionBorder_m,-96.79,0.9,297.49,0.2,ac138,ac138,2019-05-20,17:47:43,5,20,331333.405183662,6165501.89864007,2,17
331332.800783914,6165501.51781627,3920,2019-05-20 17:47:43,InclusionBorder_m,-96.48,0.9,322.08,0,ac138,ac138,2019-05-20,17:47:43,5,20,331332.800783914,6165501.51781627,2,17
331332.345820372,6165501.32455912,3921,2019-05-20 17:47:44,InclusionBorder_m,-96.2,0.9,285.19,0.2,ac138,ac138,2019-05-20,17:47:44,5,20,331332.345820372,6165501.32455912,2,17
331332.345820372,6165501.32455912,3922,2019-05-20 17:47:45,InclusionBorder_m,-96.2,0.9,285.19,0.2,ac138,ac138,2019-05-20,17:47:45,5,20,331332.345820372,6165501.32455912,2,17
331332.345820372,6165501.32455912,3923,2019-05-20 17:47:46,InclusionBorder_m,-96.2,1,285.19,0.2,ac138,ac138,2019-05-20,17:47:46,5,20,331332.345820372,6165501.32455912,2,17
331332.345820372,6165501.32455912,3924,2019-05-20 17:47:46,InclusionBorder_m,-96.2,0.9,285.19,0.2,ac138,ac138,2019-05-20,17:47:46,5,20,331332.345820372,6165501.32455912,2,17
331332.345820372,6165501.32455912,3925,2019-05-20 17:47:47,InclusionBorder_m,-96.2,0.9,285.19,0.2,ac138,ac138,2019-05-20,17:47:47,5,20,331332.345820372,6165501.32455912,2,17
